timestamp,askPrice,bidPrice
1547417814057,3567.3,3448.9
1547417815912,3567.4,3448.9
1547417816227,3567.4,3449
1547417816477,3567.4,3449.1
1547417816655,3567.9,3449.1
1547417816855,3567.8,3449.2
1547417816977,3567.8,3449.1
1547417817455,3567.7,3449.1
1547417817654,3567.7,3449
1547417817855,3567.6,3449
1547417818054,3567.7,3449.1
1547417819315,3567.7,3449.6
1547417819583,3568,3449.6
1547417819735,3568.3,3449.6
1547417820085,3568.3,3449.5
1547417820292,3569.2,3449.5
1547417820492,3569.1,3449.5
1547417820586,3569.1,3449.2
1547417820691,3568.9,3449.2
1547417820891,3568.7,3449.2
1547417821277,3569.1,3449.2
1547417821480,3569.1,3449.5
1547417821705,3569.2,3449.5
1547417821851,3569.2,3449.6
1547417822101,3569.2,3449.7
1547417822280,3569.1,3449.7
1547417822478,3569.2,3449.7
1547417822601,3569,3449.2
1547417822678,3568.5,3449
1547417823228,3568.5,3449.1
1547417824486,3568.5,3449
1547417824679,3568.4,3449
1547417824879,3568.9,3449.5
1547417825043,3568.9,3449.4
1547417825814,3568.9,3449.3
1547417827150,3568.9,3449.2
1547417828036,3568.9,3449.3
1547417828410,3568.9,3449.2
1547417828660,3568.9,3449.3
1547417828910,3568.9,3449.2
1547417829160,3568.9,3449.3
1547417830149,3568.9,3449.4
1547417830829,3568.9,3449.5
1547417831078,3568.9,3449.4
1547417833263,3568.9,3449.6
1547417833513,3568.9,3449.4
1547417836855,3568.9,3449.5
1547417842060,3568.9,3449.6
1547417851083,3568.9,3449.5
1547417851337,3568.9,3449.6
1547417855047,3568.9,3449.7
1547417857666,3569.1,3449.7
1547417858866,3569.2,3449.7
1547417859066,3569.2,3449.8
1547417859275,3569.2,3449.9
1547417859466,3569.2,3449.8
1547417863089,3569.2,3449.6
1547417864057,3569.2,3449.7
1547417864307,3569.2,3449.6
1547417868071,3569.2,3449.7
1547417871066,3569.2,3449.6
1547417871287,3569,3449.6
1547417874481,3569,3449.4
1547417874730,3569,3449.5
1547417874981,3569,3449.7
1547417875231,3569,3449.6
1547417877290,3569,3449.3
1547417882645,3569.1,3449.3
1547417884106,3569.1,3449.5
1547417884356,3569.1,3449.3
1547417884683,3569.1,3449.6
1547417885751,3569.1,3449.2
1547417900356,3569,3449.2
1547417900556,3569.1,3449.2
1547417906257,3569.1,3449.6
1547417908011,3569,3449.6
1547417909039,3569.1,3449.6
1547417917024,3569.1,3449.5
1547417923504,3569.1,3449.1
1547417925150,3569.2,3449.2
1547417925730,3569.1,3449.1
1547417926854,3569.2,3449.2
1547417929026,3569.1,3449.1
1547417931047,3569.2,3449.2
1547417931428,3569.1,3449.1
1547417932051,3569.1,3449.2
1547417934054,3569.1,3449.1
1547417936032,3569.1,3449.2
1547417938469,3569.2,3449.2
1547417940068,3569.1,3449.1
1547417944825,3569,3449.1
1547417945755,3569.1,3449.1
1547417951040,3569.1,3449.2
1547417953908,3569.2,3449.2
1547417968807,3569.1,3449.2
1547417976238,3569.1,3449.5
1547417976488,3569.1,3449.3
1547417978412,3569,3449.3
1547417979404,3569,3449.5
1547417979963,3569,3449.4
1547417981524,3569.1,3449.4
1547417985048,3569.1,3449.3
1547417987931,3569,3449.3
1547417993248,3568.9,3449.3
1547417993647,3569,3449.3
1547417996113,3569.1,3449.3
1547417996314,3569,3449.6
1547417998564,3569.1,3449.6
1547417999650,3569,3449.6
1547418000345,3569.1,3449.6
1547418001661,3569,3449.6
1547418002394,3569.2,3449.6
1547418002836,3569.2,3449.5
1547418003085,3569.2,3449.4
1547418003913,3569.2,3449.5
1547418004133,3569.5,3449.5
1547418004333,3569.4,3449.5
1547418004667,3569.5,3449.5
1547418006132,3569.5,3449.6
1547418008035,3569.5,3449.7
1547418008830,3569.5,3449.8
1547418010080,3569.6,3449.8
1547418010307,3569.5,3449.8
1547418010622,3569.6,3449.8
1547418010872,3569.5,3449.9
1547418010949,3569.5,3449.7
1547418011894,3569.5,3449.6
1547418012493,3569.5,3449.8
1547418012693,3569.5,3449.7
1547418012894,3569.5,3449.8
1547418013694,3569.5,3449.7
1547418013893,3569.5,3449.8
1547418014049,3569.4,3449.8
1547418016316,3569.4,3449.6
1547418016495,3569.4,3449.7
1547418016945,3569.3,3449.7
1547418017095,3569.3,3449.5
1547418018021,3569.4,3449.5
1547418019026,3569.3,3449.5
1547418019277,3569.4,3449.5
1547418019532,3569.3,3449.5
1547418021558,3569.2,3449.5
1547418021808,3569.3,3449.5
1547418022057,3569.2,3449.5
1547418024077,3569.3,3449.5
1547418027062,3569.2,3449.5
1547418028734,3569.3,3449.5
1547418028938,3569.2,3449.5
1547418029507,3569.1,3449.5
1547418030008,3569.2,3449.5
1547418031097,3569.5,3449.5
1547418031347,3569.4,3449.5
1547418032068,3569.3,3449.5
1547418033540,3569.2,3449.5
1547418033791,3569.3,3449.5
1547418034224,3569.2,3449.5
1547418035799,3569.2,3449.7
1547418037022,3569.3,3449.7
1547418039022,3569.4,3449.7
1547418039272,3569.3,3449.7
1547418048044,3569.2,3449.7
1547418056745,3569.2,3449.8
1547418061055,3569.3,3449.8
1547418062053,3569.2,3449.8
1547418062511,3568.7,3449.8
1547418062562,3568.7,3449.6
1547418070144,3568.8,3449.6
1547418072342,3569.1,3449.6
1547418072392,3569.1,3449.8
1547418077068,3569.2,3449.8
1547418082050,3569.3,3449.8
1547418090802,3568.9,3449.8
1547418090852,3568.9,3449.5
1547418092929,3569.3,3449.5
1547418092979,3569.3,3449.8
1547418094037,3569.2,3449.8
1547418096275,3569.3,3449.8
1547418096933,3569.2,3449.8
1547418105034,3569.1,3449.8
1547418105989,3569.1,3449.6
1547418113545,3569,3449.6
1547418118910,3568.9,3449.6
1547418119160,3568.8,3449.6
1547418125068,3568.7,3449.6
1547418129082,3568.8,3449.6
1547418130028,3568.7,3449.6
1547418141957,3568.6,3449.6
1547418142205,3568.5,3449.6
1547418145025,3568.4,3449.6
1547418150042,3568.5,3449.6
1547418150733,3568.4,3449.6
1547418150789,3568.4,3449.3
1547418152408,3568.5,3449.3
1547418152669,3568.4,3449.3
1547418156046,3568.3,3449.3
1547418165041,3568.2,3449.3
1547418166027,3568.3,3449.3
1547418169277,3568,3449.3
1547418179019,3567.9,3449.3
1547418179069,3567.9,3449.1
1547418180102,3568,3449.1
1547418180352,3568.2,3449.1
1547418183327,3568.1,3449.1
1547418183579,3568.3,3449.1
1547418184031,3568.2,3449.1
1547418189070,3568.3,3449.1
1547418199710,3568.2,3449.1
1547418201062,3568.3,3449
1547418214816,3568.6,3449
1547418215066,3568.4,3449
1547418216045,3568.5,3449
1547418216215,3568.5,3449.4
1547418216415,3568.6,3449.4
1547418216615,3568.6,3449.5
1547418217023,3568.6,3449.3
1547418218398,3568.6,3449.4
1547418218567,3568.6,3449.3
1547418219073,3568.6,3449.4
1547418219602,3568.5,3449.4
1547418220673,3568.5,3449
1547418221072,3568.5,3449.1
1547418222036,3568.4,3449.1
1547418222988,3568.5,3449.1
1547418223730,3568.8,3449.1
1547418223781,3568.8,3449.9
1547418224060,3569,3449.9
1547418225876,3568.8,3449.9
1547418233040,3568.9,3449.9
1547418236146,3568.8,3449.9
1547418238064,3568.9,3449.9
1547418239049,3568.8,3449.9
1547418239592,3568.9,3449.9
1547418239889,3568.9,3449.8
1547418240056,3569,3449.8
1547418240306,3569.3,3449.8
1547418240556,3569.1,3449.8
1547418240889,3569.1,3449.9
1547418241003,3569,3449.9
1547418241177,3569,3449.5
1547418241611,3569.3,3449.5
1547418241860,3569.4,3449.5
1547418242305,3569.5,3449.5
1547418246061,3569.6,3449.6
1547418248843,3569.6,3449.8
1547418249955,3569.8,3449.8
1547418253071,3569.7,3449.8
1547418253882,3569.8,3449.8
1547418254132,3569.7,3449.8
1547418255510,3569.9,3450.2
1547418255760,3569.9,3450.3
1547418256616,3570.3,3450.7
1547418257812,3570.4,3450.7
1547418260050,3570.5,3450.7
1547418264015,3570.6,3450.7
1547418264265,3570.7,3450.7
1547418264735,3570.7,3450.8
1547418266053,3570.8,3450.8
1547418274996,3570.6,3450.8
1547418278063,3570.7,3450.8
1547418280745,3570.6,3450.8
1547418281058,3570.7,3450.8
1547418281308,3570.6,3450.8
1547418282069,3570.7,3450.8
1547418291026,3570.8,3450.8
1547418296040,3570.7,3450.8
1547418298061,3570.8,3450.8
1547418300060,3570.7,3450.8
1547418301449,3570.8,3450.8
1547418302216,3570.9,3451
1547418303551,3570.9,3450.9
1547418306039,3570.9,3451
1547418307044,3570.9,3450.9
1547418309051,3570.9,3451
1547418311157,3570.9,3451.1
1547418311719,3570.9,3451
1547418312481,3570.9,3451.1
1547418312814,3570.9,3451
1547418326772,3570.9,3451.1
1547418327076,3570.9,3451
1547418336392,3570.9,3451.1
1547418336932,3570.9,3451
1547418337182,3570.9,3451.2
1547418341336,3570.7,3451.2
1547418345042,3570.7,3451.3
1547418352055,3570.7,3451.2
1547418353683,3571.2,3451.4
1547418358596,3571.4,3451.7
1547418358646,3571.7,3451.7
1547418359038,3571.7,3451.8
1547418360251,3571.6,3451.7
1547418362945,3571.6,3451.6
1547418365065,3571.7,3451.7
1547418367073,3571.6,3451.6
1547418367222,3571.6,3451.7
1547418377664,3571.6,3451.6
1547418378053,3571.5,3451.6
1547418378906,3571.5,3451.5
1547418379030,3571.6,3451.6
1547418379504,3571.5,3451.5
1547418380254,3571.5,3451.6
1547418381039,3571.5,3451.5
1547418381587,3571.5,3451.6
1547418382007,3571.6,3451.6
1547418382306,3571.7,3451.7
1547418383058,3571.7,3451.8
1547418385848,3571.6,3451.6
1547418387054,3571.7,3451.7
1547418387368,3571.6,3451.6
1547418387655,3571.6,3451.8
1547418387806,3571.7,3451.8
1547418388005,3571.6,3451.8
1547418389125,3571.6,3451.7
1547418390814,3571.7,3451.7
1547418392687,3571.6,3451.7
1547418395408,3571.7,3451.7
1547418395679,3571.7,3451.8
1547418396058,3571.7,3451.9
1547418397409,3571.6,3451.9
1547418398183,3571.6,3451.8
1547418399869,3571.8,3451.8
1547418401698,3571.9,3451.9
1547418402063,3571.9,3452
1547418404885,3572,3452
1547418405296,3571.9,3452
1547418406937,3572,3452
1547418407062,3572,3452.1
1547418408042,3572,3452
1547418409891,3571.9,3451.9
1547418410142,3571.8,3451.9
1547418410434,3571.9,3451.9
1547418411978,3571.8,3451.9
1547418412259,3571.9,3451.9
1547418414628,3571.8,3451.9
1547418414876,3571.9,3451.9
1547418416316,3571.8,3451.9
1547418416901,3571.9,3451.9
1547418417331,3571.8,3451.9
1547418417581,3571.9,3451.9
1547418424998,3572,3452
1547418425248,3572,3452.2
1547418432037,3572,3452.3
1547418432614,3572,3452.1
1547418432665,3572.1,3452.3
1547418436839,3572,3452.3
1547418438173,3572,3452.4
1547418438623,3572.1,3452.4
1547418438828,3572,3452.4
1547418439097,3572.1,3452.4
1547418439785,3572,3452.4
1547418440035,3572.1,3452.4
1547418442039,3572,3452.4
1547418444068,3572.1,3452.4
1547418446036,3572,3452.4
1547418446710,3572.2,3452.4
1547418447024,3572.3,3452.4
1547418448848,3572.5,3452.5
1547418452050,3572.4,3452.4
1547418454755,3572.3,3452.4
1547418455004,3572.4,3452.4
1547418455596,3572.3,3452.4
1547418458037,3572.4,3452.4
1547418468016,3572.3,3452.4
1547418468266,3572.4,3452.4
1547418477291,3572.3,3452.4
1547418478202,3572.4,3452.4
1547418479300,3572.3,3452.4
1547418480047,3572.4,3452.4
1547418480858,3572.4,3452.8
1547418481976,3572.3,3452.8
1547418482390,3572.4,3452.8
1547418482640,3572.3,3452.8
1547418483158,3572.4,3452.8
1547418487434,3572.4,3452.7
1547418487895,3572.4,3452.6
1547418488096,3572.4,3452.7
1547418491308,3572.3,3452.7
1547418495040,3572.4,3452.7
1547418496052,3572.3,3452.7
1547418496766,3572.4,3452.7
1547418497813,3572.3,3452.7
1547418498063,3572.4,3452.7
1547418502195,3572.5,3452.7
1547418503039,3572.6,3452.7
1547418504059,3572.7,3452.7
1547418504265,3572.7,3452.8
1547418505085,3572.9,3452.9
1547418508344,3572.9,3453.1
1547418508594,3572.9,3453.2
1547418509035,3572.9,3453.3
1547418509285,3572.9,3453.4
1547418511044,3572.9,3453.6
1547418513037,3572.9,3453.5
1547418515052,3572.9,3453.6
1547418517024,3572.9,3453.7
1547418518065,3572.9,3453.6
1547418519063,3572.9,3453.7
1547418520041,3572.9,3453.6
1547418525676,3572.8,3453.6
1547418525875,3572.7,3453.6
1547418527434,3572.9,3453.6
1547418527634,3572.8,3453.6
1547418529525,3572.7,3453.6
1547418534839,3572.7,3453.3
1547418535124,3572.8,3453.3
1547418536994,3572.9,3453.3
1547418537193,3572.8,3453.3
1547418538087,3572.8,3453.2
1547418538299,3572.9,3453.2
1547418538563,3572.8,3453.2
1547418539177,3572.8,3453.3
1547418540869,3572.9,3453.3
1547418541339,3572.9,3453.2
1547418541972,3572.9,3453.1
1547418542384,3572.9,3453.2
1547418542637,3572.9,3453.3
1547418543049,3572.9,3453.2
1547418545484,3572.8,3453.2
1547418546046,3572.8,3453.1
1547418546746,3572.8,3453
1547418547097,3572.9,3453
1547418547240,3572.8,3453
1547418547441,3572.7,3453
1547418548064,3572.7,3453.2
1547418549887,3572.8,3453.2
1547418550021,3572.8,3453.1
1547418550474,3572.9,3453.1
1547418551062,3572.9,3452.9
1547418551243,3572.8,3452.9
1547418551443,3572.7,3452.9
1547418555458,3572.7,3452.7
1547418556558,3572.7,3452.9
1547418559063,3572.7,3452.8
1547418559822,3572.7,3453.1
1547418560951,3572.7,3452.9
1547418561524,3572.6,3452.9
1547418561724,3572.6,3452.8
1547418561795,3572.6,3453.2
1547418562045,3572.6,3452.9
1547418564210,3572.6,3453.1
1547418564754,3572.7,3453.1
1547418564953,3573.1,3453.3
1547418566445,3573,3453.3
1547418566695,3573.1,3453.3
1547418568043,3573.2,3453.3
1547418568947,3572.8,3453.2
1547418569968,3572.9,3453.2
1547418570167,3573.2,3453.3
1547418570756,3573.4,3453.4
1547418571062,3573.4,3453.9
1547418571312,3573.4,3453.8
1547418571827,3573.4,3453.7
1547418572925,3573.4,3453.6
1547418573997,3573.4,3453.7
1547418574639,3573.5,3453.7
1547418575311,3573.4,3453.4
1547418575561,3573.2,3453.4
1547418575915,3573.2,3453.2
1547418576200,3573.3,3453.4
1547418576451,3573.3,3453.5
1547418576514,3573.5,3453.5
1547418576701,3573.5,3453.6
1547418577451,3573.5,3453.5
1547418580077,3573.4,3453.4
1547418581054,3573.5,3453.5
1547418581608,3572.5,3453.4
1547418581658,3572,3452.5
1547418582050,3572,3452.6
1547418582692,3572,3453.3
1547418583048,3572,3453.2
1547418583301,3572,3453
1547418583792,3573,3453.3
1547418584049,3573.2,3453.3
1547418584249,3573.2,3453.2
1547418584850,3573.2,3453.6
1547418585414,3573.2,3453.8
1547418585663,3573.2,3453.4
1547418585940,3573.2,3453.3
1547418586864,3573.3,3453.3
1547418587019,3573.3,3453.4
1547418589185,3573.1,3453.2
1547418596034,3573,3453.2
1547418599123,3572.8,3453.2
1547418600319,3572.9,3453.2
1547418600569,3572.8,3453.2
1547418601061,3572.7,3453.2
1547418601312,3573.3,3453.6
1547418601362,3573.1,3453.6
1547418601561,3573.1,3453.4
1547418601821,3573.1,3453.5
1547418602573,3573.1,3453.2
1547418603073,3573.1,3453.3
1547418603592,3573.1,3453.1
1547418604072,3572.9,3453
1547418604323,3573,3453
1547418604603,3573.1,3453.2
1547418604957,3573,3453
1547418605201,3573.1,3453.5
1547418605448,3573.1,3453.3
1547418605697,3573.1,3453.4
1547418605953,3573.1,3453.5
1547418606198,3573.1,3453.4
1547418606968,3573.1,3453.6
1547418607473,3573.1,3453.4
1547418607728,3573.1,3453.6
1547418607969,3573.1,3453.8
1547418608718,3573.1,3453.9
1547418608968,3573.1,3453.8
1547418609719,3573.1,3453.6
1547418609968,3573.1,3453.8
1547418610218,3573.1,3454
1547418611040,3573.1,3453.8
1547418611291,3573.1,3454
1547418611726,3573.1,3453.7
1547418611976,3573.1,3454
1547418612476,3573.1,3453.7
1547418613400,3573.1,3454
1547418613741,3573.1,3454.2
1547418614393,3573.1,3454.3
1547418615650,3573.1,3454.1
1547418616020,3573.1,3453.8
1547418616270,3573.1,3454.1
1547418616553,3573.1,3454.2
1547418617893,3573.1,3453.9
1547418618143,3573.1,3454.2
1547418618749,3573.1,3454.1
1547418619089,3573.1,3454.2
1547418619626,3573.3,3454.2
1547418619819,3573.3,3454.1
1547418620225,3573.5,3454.1
1547418620917,3573.5,3454.2
1547418622086,3573.4,3454.2
1547418622176,3573.4,3453.8
1547418622884,3573.2,3453.8
1547418623072,3573.2,3454.1
1547418623845,3573.4,3454.1
1547418625060,3573.4,3454.2
1547418625310,3573.4,3454.3
1547418626347,3573.4,3453.9
1547418627050,3573.4,3453.8
1547418627471,3573.4,3454
1547418629133,3573.5,3454
1547418630014,3573.4,3454
1547418631072,3573.4,3453.9
1547418631832,3573.4,3454.1
1547418632919,3573.4,3454
1547418635496,3573.5,3454
1547418636070,3573.5,3454.1
1547418638386,3573.5,3454.2
1547418639122,3573.4,3454.2
1547418641713,3573.4,3453.9
1547418642718,3573.4,3454
1547418643879,3573.4,3453.9
1547418644795,3573.4,3454
1547418645045,3573.4,3454.1
1547418646222,3573.4,3454
1547418647125,3573.4,3454.2
1547418648305,3573.4,3454.1
1547418649045,3573.4,3454
1547418649319,3573.4,3454.1
1547418652795,3573.3,3454.1
1547418653045,3573.3,3454
1547418653658,3573.3,3454.1
1547418654077,3573.3,3454.2
1547418655273,3573.3,3454.1
1547418656287,3573.2,3454.1
1547418656686,3573.3,3454.1
1547418656961,3573.3,3454.2
1547418657930,3573.2,3454.2
1547418658686,3573.2,3454.1
1547418659063,3573.2,3454.2
1547418659227,3573.4,3454.2
1547418659427,3573.4,3454.1
1547418660036,3573.3,3454.1
1547418660921,3573.3,3454.2
1547418661173,3573.2,3454.2
1547418661410,3573.2,3454
1547418661912,3573.2,3454.1
1547418662162,3573.2,3454
1547418662412,3573.2,3453.8
1547418662536,3572.7,3453.8
1547418663625,3572.7,3453.9
1547418664362,3572.8,3453.9
1547418665082,3572.8,3453.8
1547418665705,3572.8,3453.4
1547418666424,3572.9,3453.4
1547418666784,3572.9,3453.5
1547418667057,3572.9,3453.4
1547418667854,3572.9,3453.5
1547418669315,3572.1,3453.5
1547418670082,3572.1,3453.6
1547418671188,3572.2,3453.6
1547418671386,3572.1,3453.6
1547418672075,3572.1,3453.5
1547418672325,3572.1,3453.4
1547418674363,3572.1,3453.5
1547418674611,3572.1,3453.4
1547418675447,3572.1,3453.5
1547418677873,3572.1,3453.4
1547418678172,3572.1,3453.5
1547418679190,3572.1,3453.4
1547418679814,3572.1,3453.5
1547418680531,3572.1,3453.4
1547418680889,3572.1,3453.2
1547418681795,3571.4,3453.2
1547418681942,3571.4,3453.4
1547418682189,3571.5,3453.5
1547418683541,3571.5,3453.2
1547418683791,3571.5,3453.4
1547418683841,3572.1,3453.4
1547418684053,3572.1,3453.5
1547418684303,3572.1,3453.4
1547418685048,3572.1,3453.5
1547418685324,3571.5,3453.5
1547418686216,3571.6,3453.5
1547418687215,3571.6,3453.6
1547418688074,3571.6,3453.5
1547418690673,3571.6,3453.4
1547418690804,3572.1,3453.4
1547418691403,3572.2,3453.4
1547418692165,3572,3453.4
1547418692990,3571.5,3453.4
1547418693191,3571.4,3453.4
1547418693959,3571.4,3453.5
1547418695052,3571.4,3453.4
1547418697313,3571.4,3453.5
1547418701573,3571.4,3453.6
1547418702064,3571.4,3453.5
1547418703040,3571.4,3453.6
1547418703734,3571.4,3453.5
1547418704329,3571.4,3453.6
1547418704579,3571.4,3453.5
1547418704684,3571.5,3453.5
1547418704884,3572.3,3453.5
1547418705330,3572.3,3453.6
1547418706657,3572.1,3453.6
1547418708045,3572.1,3453.5
1547418708421,3572.5,3453.5
1547418709295,3572.5,3453.6
1547418709813,3572.6,3453.6
1547418710251,3572.6,3453.4
1547418710408,3572.5,3453.4
1547418711361,3572.6,3453.4
1547418712076,3572.6,3453.5
1547418714657,3572.6,3453.4
1547418717476,3572.7,3453.4
1547418718942,3572.7,3452.8
1547418719019,3572.5,3452.8
1547418722773,3572.6,3452.8
1547418729999,3572.7,3452.8
1547418732001,3572.7,3453.4
1547418733097,3572.8,3453
1547418733543,3572.8,3453.1
1547418733676,3572.9,3453.1
1547418734192,3572.9,3453.4
1547418734441,3572.9,3453.5
1547418734635,3573.2,3453.5
1547418734835,3573.5,3453.5
1547418735035,3573.5,3453.6
1547418735237,3573.3,3453.5
1547418735484,3573.3,3453.8
1547418735635,3573.4,3453.8
1547418736235,3573.7,3453.8
1547418736552,3573.5,3453.6
1547418736802,3573.4,3453.8
1547418737035,3573.4,3453.7
1547418737552,3573.5,3453.7
1547418738524,3573.8,3453.8
1547418739034,3573.8,3453.9
1547418739325,3573.9,3453.9
1547418739649,3573.5,3453.8
1547418740001,3573.3,3453.8
1547418740251,3573.4,3453.8
1547418740776,3573.3,3453.8
1547418741799,3573.4,3453.8
1547418743147,3573.3,3453.8
1547418744041,3573.4,3453.8
1547418745044,3573.3,3453.8
1547418747712,3573.5,3453.8
1547418748134,3573.4,3453.8
1547418749479,3573.2,3453.8
1547418749848,3573.1,3453.8
1547418750098,3573.2,3453.8
1547418750563,3572.9,3453.8
1547418750613,3572.9,3453.4
1547418750812,3573,3453.4
1547418751480,3572.9,3453.4
1547418751730,3573,3453.4
1547418752986,3573.1,3453.4
1547418753216,3573,3453.4
1547418753769,3572.9,3453.4
1547418754835,3573,3453.4
1547418755714,3572.9,3453.4
1547418756043,3573,3453.4
1547418758064,3572.9,3453.4
1547418758167,3572.9,3453.8
1547418758314,3573.5,3453.8
1547418758563,3573.3,3453.8
1547418758784,3573.3,3453.3
1547418758965,3573.3,3453.5
1547418759215,3572,3453.3
1547418759465,3572,3452.9
1547418760310,3572,3452.6
1547418760723,3572,3452.7
1547418760973,3572,3452.8
1547418761400,3572,3453.3
1547418762034,3571.2,3453.2
1547418762513,3571.2,3452.8
1547418763562,3572,3452.7
1547418764650,3572,3453.3
1547418765720,3572,3452.8
1547418766810,3572,3452.9
1547418767918,3572,3453.2
1547418768996,3572,3453
1547418770086,3572,3453.3
1547418771196,3572,3453.5
1547418772366,3572.5,3453.5
1547418772567,3573.2,3453.4
1547418772696,3573.2,3453.8
1547418773195,3573.2,3453.9
1547418774103,3573.5,3453.9
1547418774302,3573.6,3453.9
1547418774687,3573.6,3454
1547418774903,3573.7,3454
1547418775702,3573.8,3454
1547418776709,3573.9,3454
1547418776903,3574,3454
1547418777876,3573.8,3454
1547418778102,3573.8,3454.1
1547418778153,3574,3454.1
1547418778368,3574.2,3454.2
1547418778618,3574.1,3454.1
1547418779103,3574.1,3454.2
1547418779302,3574,3454.2
1547418779856,3573.9,3454.2
1547418780362,3573.8,3454.1
1547418780611,3573.8,3454
1547418780862,3573.8,3453.9
1547418781112,3573.8,3454.1
1547418781226,3573.7,3454.1
1547418781388,3573.7,3453.9
1547418782203,3573.6,3454
1547418782272,3573.2,3454
1547418782453,3573.2,3454.1
1547418783193,3573.3,3454.1
1547418784042,3573.3,3454.2
1547418784291,3573.3,3454.1
1547418784541,3573.3,3453.7
1547418785132,3573.3,3453.6
1547418785317,3573.2,3453.5
1547418785566,3573.2,3453.9
1547418785909,3573.2,3453.6
1547418786408,3573.2,3453.7
1547418786659,3573.2,3454
1547418786909,3573.2,3453.7
1547418787159,3573.2,3453.6
1547418787659,3573.2,3453.9
1547418787909,3573.2,3454.2
1547418789305,3573.2,3453.9
1547418789914,3573.2,3454.2
1547418790165,3573.2,3453.9
1547418790375,3573.3,3453.9
1547418790574,3573.3,3453.7
1547418790774,3573.3,3453.8
1547418790915,3573.3,3453.7
1547418791165,3573.3,3454.2
1547418791425,3573.3,3453.8
1547418791972,3573.3,3454.2
1547418792174,3573.4,3454.2
1547418792375,3573.5,3454.2
1547418792473,3573.5,3454
1547418792723,3573.5,3453.9
1547418792973,3573.4,3453.5
1547418793222,3573.4,3453.6
1547418793473,3573.4,3453.5
1547418793634,3573.5,3453.5
1547418793974,3573.3,3453.5
1547418794224,3573.3,3453.4
1547418794890,3573.3,3453.3
1547418795135,3573.3,3454.2
1547418795696,3573.6,3454.2
1547418796145,3573.6,3453.8
1547418796295,3573.7,3453.8
1547418796695,3573.2,3453.8
1547418796898,3572.2,3453.8
1547418797186,3572.2,3454.2
1547418797768,3572.2,3453.8
1547418798268,3572.2,3454.4
1547418798518,3572.2,3454
1547418798713,3572.1,3454
1547418800226,3572.1,3454.1
1547418800857,3572.1,3453.6
1547418801107,3572.1,3454.1
1547418801359,3572.1,3453.6
1547418801619,3572.1,3454.1
1547418801869,3572.1,3453.6
1547418802120,3572.1,3453.7
1547418802348,3572.3,3453.7
1547418802399,3572.3,3454.1
1547418802548,3573.2,3454.1
1547418803130,3573.2,3453.6
1547418803349,3572.3,3453.6
1547418803683,3572.3,3453.7
1547418803787,3573.2,3453.7
1547418804241,3573.2,3454
1547418804491,3573.2,3453.6
1547418804741,3573.1,3453.5
1547418805046,3573.2,3453.8
1547418805386,3573.1,3453.8
1547418805857,3573.1,3453.9
1547418805986,3573,3453.9
1547418806103,3573,3454.3
1547418806353,3573,3453.9
1547418806605,3573,3454.3
1547418806853,3573,3453.9
1547418807103,3573,3454
1547418807354,3573,3453.6
1547418807634,3572.9,3454
1547418807883,3572.9,3453.6
1547418808134,3572.9,3453.7
1547418808843,3572.9,3454.1
1547418809097,3572.9,3453.7
1547418809458,3572.9,3454.1
1547418809708,3572.9,3453.7
1547418810038,3572.9,3454.1
1547418810287,3572.9,3453.6
1547418810585,3572.8,3453.6
1547418810783,3572.7,3453.6
1547418810977,3572.7,3453.5
1547418811178,3572.7,3453.6
1547418811286,3572.7,3454
1547418811541,3572.7,3453.6
1547418812036,3572.7,3454
1547418812286,3572.7,3453.6
1547418813037,3572.7,3453.5
1547418815062,3572.7,3453.6
1547418815467,3572.6,3453.6
1547418815749,3572.6,3453.4
1547418815999,3572.6,3454
1547418816249,3572.6,3453.9
1547418816761,3572.6,3453.5
1547418817012,3572.6,3453.6
1547418817262,3572.6,3453.7
1547418817667,3572.9,3453.7
1547418818012,3572.9,3453.5
1547418819805,3572.1,3453.5
1547418820976,3572.2,3453.5
1547418821175,3573.1,3453.6
1547418821282,3573.1,3453.5
1547418821574,3573,3453.5
1547418821997,3572.2,3453.5
1547418822851,3572.2,3453.4
1547418823392,3572.2,3453.3
1547418823579,3573,3453.3
1547418823643,3573,3453.6
1547418823891,3573,3453.2
1547418824143,3573,3453.3
1547418824392,3573,3453.2
1547418824641,3573,3453.7
1547418824891,3573,3454.1
1547418825142,3573,3454
1547418825643,3573,3453.6
1547418825891,3573,3453.3
1547418826142,3573,3453.6
1547418826392,3573,3453.3
1547418826678,3573,3453.6
1547418826892,3573,3453.3
1547418827171,3573,3453.6
1547418827421,3573,3453.3
1547418827773,3573,3453.6
1547418828022,3573,3453.5
1547418828372,3572.9,3453.5
1547418828876,3572.9,3453.4
1547418829462,3572.6,3453.3
1547418829967,3572.6,3453.9
1547418830017,3572.9,3453.9
1547418830174,3573,3453.9
1547418830374,3572.9,3454
1547418831039,3572.9,3453.7
1547418832051,3572.9,3453.8
1547418832301,3572.9,3453.9
1547418832762,3573,3453.9
1547418832961,3572.9,3453.9
1547418833162,3573,3453.9
1547418833362,3572.9,3453.9
1547418833961,3573,3453.9
1547418834162,3572.9,3453.9
1547418835162,3572.4,3453.9
1547418837307,3572.5,3453.9
1547418837903,3572.4,3453.9
1547418838064,3572.4,3453.8
1547418844063,3572.4,3453.7
1547418845151,3572.4,3453.8
1547418846708,3572.6,3453.8
1547418847039,3572.6,3453.7
1547418847295,3572.6,3454.1
